"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","TG","TC","OV15","OV25","OV35","TY","TR","matchid","seriea_goalmins","n","seriea_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"2","I1",2022-08-13,"Sampdoria","Atalanta",0,2,"A",0,1,"A",4.72,3.98,1.78,"0-1","0-2",11,1,9,3,4,6,0,0,3,2,2,5,"Y","N","N",10,0,"Sampdoria-Atalanta",116,2,13,100,2400,200,500,1300,10,26,65,580,1000
"20","I1",2022-08-22,"Sampdoria","Juventus",0,0,"D",0,0,"D",6.12,4.1,1.62,"0-0","0-0",10,1,10,4,3,2,0,0,3,4,0,7,"N","N","N",5,0,"Sampdoria-Juventus",0,0,0,50,600,0,350,0,0,0,0,0,0
"27","I1",2022-08-28,"Salernitana","Sampdoria",4,0,"H",2,0,"H",2.53,3.21,3.18,"2-0","4-0",9,6,17,6,2,2,0,0,6,3,4,9,"Y","Y","Y",4,0,"Salernitana-Sampdoria",149,4,59,40,400,160,360,2360,36,236,531,1341,1440
"35","I1",2022-08-31,"Sampdoria","Lazio",1,1,"D",0,1,"A",4.25,3.78,1.91,"0-1","1-1",10,3,13,6,0,2,0,0,5,7,2,12,"Y","N","N",2,0,"Sampdoria-Lazio",111,2,40,20,0,40,240,800,24,80,480,1332,480
"46","I1",2022-09-04,"Verona","Sampdoria",2,1,"H",2,1,"H",2.1,3.55,3.79,"2-1","2-1",17,9,11,3,2,2,0,0,7,2,3,9,"Y","Y","N",4,0,"Verona-Sampdoria",129,3,14,40,400,120,360,560,27,42,126,1161,1080
"53","I1",2022-09-10,"Sampdoria","Milan",1,2,"A",0,1,"A",6.6,4.51,1.53,"0-1","1-2",10,4,15,4,5,2,0,1,2,4,3,6,"Y","Y","N",7,1,"Sampdoria-Milan",130,3,46,95,2250,285,570,4370,18,138,276,780,1710
"63","I1",2022-09-17,"Spezia","Sampdoria",2,1,"H",1,1,"D",2.78,3.24,2.82,"1-1","2-1",6,3,11,8,4,5,0,0,3,6,3,9,"Y","Y","N",9,0,"Spezia-Sampdoria",95,3,50,90,2000,270,810,4500,27,150,450,855,2430
"76","I1",2022-10-02,"Sampdoria","Monza",0,3,"A",0,1,"A",2.39,3.35,3.27,"0-1","0-3",3,1,13,6,2,2,0,0,2,4,3,6,"Y","Y","N",4,0,"Sampdoria-Monza",168,3,61,40,400,120,240,2440,18,183,366,1008,720
"83","I1",2022-10-08,"Bologna","Sampdoria",1,1,"D",1,0,"H",2.11,3.49,3.8,"1-0","1-1",10,3,9,3,2,3,0,0,2,5,2,7,"Y","N","N",5,0,"Bologna-Sampdoria",104,2,15,50,600,100,350,750,14,30,105,728,700
"99","I1",2022-10-17,"Sampdoria","Roma",0,1,"A",0,1,"A",5.38,3.76,1.75,"0-1","0-1",8,1,7,4,5,3,0,0,4,3,1,7,"N","N","N",8,0,"Sampdoria-Roma",9,1,7,80,1500,80,560,560,7,7,49,63,560
