"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","TG","TC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","E0",2022-08-05,"Crystal Palace","Arsenal",0,2,"A",0,1,"A",4.5,3.65,1.89,"0-1","0-2",10,2,10,2,1,2,0,0,3,5,2,8,"Y","N","N",3,0,"Crystal Palace-Arsenal",105,2,17,30,200,60,240,510,16,34,136,840,480
"12","E0",2022-08-13,"Arsenal","Leicester",4,2,"H",2,0,"H",1.58,4.34,6.22,"2-0","4-2",19,7,6,2,1,1,0,0,6,2,6,8,"Y","Y","Y",2,0,"Arsenal-Leicester",315,6,85,20,100,120,160,1700,48,510,680,2520,960
"26","E0",2022-08-20,"Bournemouth","Arsenal",0,3,"A",0,2,"A",7.55,4.8,1.46,"0-2","0-3",6,1,14,6,2,1,0,0,3,4,3,7,"Y","Y","N",3,0,"Bournemouth-Arsenal",70,3,28,30,200,90,210,840,21,84,196,490,630
"37","E0",2022-08-27,"Arsenal","Fulham",2,1,"H",0,0,"D",1.33,5.83,9.75,"0-0","2-1",22,8,11,3,2,3,0,0,9,2,3,11,"Y","Y","N",5,0,"Arsenal-Fulham",206,3,23,50,600,150,550,1150,33,69,253,2266,1650
"45","E0",2022-08-31,"Arsenal","Aston Villa",2,1,"H",1,0,"H",1.5,4.67,6.97,"1-0","2-1",22,9,4,3,2,3,0,0,10,3,3,13,"Y","Y","N",5,0,"Arsenal-Aston Villa",181,3,26,50,600,150,650,1300,39,78,338,2353,1950
"60","E0",2022-09-04,"Man United","Arsenal",3,1,"H",1,0,"H",2.7,3.58,2.68,"1-0","3-1",10,6,16,3,3,3,0,0,2,5,4,7,"Y","Y","Y",6,0,"Man United-Arsenal",236,4,48,60,900,240,420,2880,28,192,336,1652,1680
"66","E0",2022-09-18,"Brentford","Arsenal",0,3,"A",0,2,"A",4.46,3.98,1.83,"0-2","0-3",5,2,13,7,0,2,0,0,3,3,3,6,"Y","Y","N",2,0,"Brentford-Arsenal",94,3,42,20,0,60,120,840,18,126,252,564,360
"68","E0",2022-10-01,"Arsenal","Tottenham",3,1,"H",1,1,"D",2.13,3.65,3.57,"1-1","3-1",22,9,7,3,2,1,0,1,5,2,4,7,"Y","Y","Y",3,1,"Arsenal-Tottenham",167,4,58,55,700,220,385,3190,28,232,406,1169,1540
"85","E0",2022-10-09,"Arsenal","Liverpool",3,2,"H",2,1,"H",2.67,3.69,2.66,"2-1","3-2",11,7,8,3,1,2,0,0,4,3,5,7,"Y","Y","Y",3,0,"Arsenal-Liverpool",209,5,61,30,200,150,210,1830,35,305,427,1463,1050
"94","E0",2022-10-16,"Leeds","Arsenal",0,1,"A",0,1,"A",6.23,4.49,1.56,"0-1","0-1",16,4,9,4,0,2,0,0,6,3,1,9,"N","N","N",2,0,"Leeds-Arsenal",35,1,7,20,0,20,180,140,9,7,63,315,180
"113","E0",2022-10-23,"Southampton","Arsenal",1,1,"D",0,1,"A",6.2,4.31,1.58,"0-1","1-1",10,3,12,3,2,1,0,0,9,4,2,13,"Y","N","N",3,0,"Southampton-Arsenal",76,2,51,30,200,60,390,1530,26,102,663,988,780
"125","E0",2022-10-30,"Arsenal","Nottm Forest",5,0,"H",1,0,"H",1.2,7.4,16.85,"1-0","5-0",24,10,5,2,0,1,0,0,9,4,5,13,"Y","Y","Y",1,0,"Arsenal-Nottm Forest",241,5,72,10,0,50,130,720,65,360,936,3133,650
"132","E0",2022-11-06,"Chelsea","Arsenal",0,1,"A",0,0,"D",2.72,3.5,2.71,"0-0","0-1",5,1,14,2,5,2,0,0,4,6,1,10,"N","N","N",7,0,"Chelsea-Arsenal",63,1,6,70,1000,70,700,420,10,6,60,630,700
"144","E0",2022-11-12,"Wolves","Arsenal",0,2,"A",0,0,"D",6.5,4.3,1.56,"0-0","0-2",11,2,14,4,3,2,0,0,6,4,2,10,"Y","N","N",5,0,"Wolves-Arsenal",129,2,16,50,600,100,500,800,20,32,160,1290,1000
"153","E0",2022-12-26,"Arsenal","West Ham",3,1,"H",0,1,"A",1.52,4.48,6.85,"0-1","3-1",16,5,8,4,0,2,0,0,7,5,4,12,"Y","Y","Y",2,0,"Arsenal-West Ham",207,4,54,20,0,80,240,1080,48,216,648,2484,960
"164","E0",2022-12-31,"Brighton","Arsenal",2,4,"A",0,2,"A",3.6,3.62,2.13,"0-2","2-4",9,5,14,7,3,3,0,0,7,4,6,11,"Y","Y","Y",6,0,"Brighton-Arsenal",301,6,90,60,900,360,660,5400,66,540,990,3311,3960
"168","E0",2023-01-03,"Arsenal","Newcastle",0,0,"D",0,0,"D",1.83,3.95,4.45,"0-0","0-0",17,4,8,1,4,4,0,0,5,5,0,10,"N","N","N",8,0,"Arsenal-Newcastle",0,0,0,80,1600,0,800,0,0,0,0,0,0
"187","E0",2023-01-15,"Tottenham","Arsenal",0,2,"A",0,2,"A",3.34,3.71,2.21,"0-2","0-2",17,7,14,5,4,2,0,0,4,3,2,7,"Y","N","N",6,0,"Tottenham-Arsenal",50,2,9,60,800,120,420,540,14,18,63,350,840
"198","E0",2023-01-22,"Arsenal","Man United",3,2,"H",1,1,"D",1.88,3.92,4.19,"1-1","3-2",25,5,6,4,1,2,0,0,12,4,5,16,"Y","Y","Y",3,0,"Arsenal-Man United",243,5,51,30,200,150,480,1530,80,255,816,3888,2400
"9","E0",2022-08-07,"Man United","Brighton",1,2,"A",0,2,"A",1.65,4.14,5.68,"0-2","1-2",17,5,15,4,4,1,0,0,6,2,3,8,"Y","Y","N",5,0,"Man United-Brighton",137,3,36,50,400,150,400,1800,24,108,288,1096,1200
"17","E0",2022-08-13,"Brentford","Man United",4,0,"H",4,0,"H",3.82,3.64,2.06,"4-0","4-0",13,7,15,4,0,4,0,0,8,2,4,10,"Y","Y","Y",4,0,"Brentford-Man United",93,4,53,40,0,160,400,2120,40,212,530,930,1600
"30","E0",2022-08-22,"Man United","Liverpool",2,1,"H",1,0,"H",5.39,4.35,1.64,"1-0","2-1",12,4,17,5,3,1,0,0,6,8,3,14,"Y","Y","N",4,0,"Man United-Liverpool",150,3,46,40,300,120,560,1840,42,138,644,2100,1680
"31","E0",2022-08-27,"Southampton","Man United",0,1,"A",0,0,"D",4.31,4,1.85,"0-0","0-1",17,5,11,6,0,3,0,0,5,3,1,8,"N","N","N",3,0,"Southampton-Man United",55,1,8,30,0,30,240,240,8,8,64,440,240
"50","E0",2022-09-01,"Leicester","Man United",0,1,"A",0,1,"A",3.45,3.86,2.11,"0-1","0-1",10,2,9,2,1,3,0,0,1,3,1,4,"N","N","N",4,0,"Leicester-Man United",23,1,25,40,300,40,160,1000,4,25,100,92,160
"601","E0",2022-09-04,"Man United","Arsenal",3,1,"H",1,0,"H",2.7,3.58,2.68,"1-0","3-1",10,6,16,3,3,3,0,0,2,5,4,7,"Y","Y","Y",6,0,"Man United-Arsenal",236,4,48,60,900,240,420,2880,28,192,336,1652,1680
"75","E0",2022-10-02,"Man City","Man United",6,3,"H",4,0,"H",1.37,5.91,7.74,"4-0","6-3",22,10,12,8,0,3,0,0,5,1,9,6,"Y","Y","Y",3,0,"Man City-Man United",490,9,207,30,0,270,180,6210,54,1863,1242,2940,1620
